crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Barley,1,-1.9,48.5,1020.1,141.0,2.7,0.0
Rice,8,28.1,90.2,1009.5,109.5,5.7,0.3247
Wheat,3,5.9,70.0,1005.8,43.3,4.0,0.0
Corn,10,10.7,57.3,1014.4,85.9,0.0,0.0
Soybean,4,20.2,61.1,998.3,34.7,0.0,0.0408
Sorghum,2,-2.0,55.0,1012.4,37.7,3.9,0.0344
Sugar,2,-1.4,36.4,1017.3,20.9,3.9,0.0
Soybean,11,8.8,53.1,1008.7,96.2,3.6,0.0143
Wheat,7,30.6,78.1,1013.3,77.7,4.0,0.4775
Sugar,12,2.0,51.6,1013.7,30.0,3.8,0.0461
Barley,12,-0.9,57.0,1013.3,47.9,4.5,0.0
Wheat,7,31.6,51.6,1010.3,118.0,1.9,0.4349
Corn,8,22.8,60.3,1012.5,74.1,4.6,0.5495
Cotton,1,-3.5,29.9,1017.0,71.5,5.8,0.0
Cotton,7,26.1,76.4,1006.9,79.5,4.2,0.6114
Cotton,6,25.3,59.8,1019.7,89.9,0.3,0.719
Soybean,11,6.9,80.7,1020.2,52.8,3.1,0.0158
Tree Nuts,5,18.2,68.4,1011.1,21.6,2.5,0.076
Sorghum,9,23.5,77.0,1010.1,69.1,5.8,0.3629
Cotton,8,30.3,89.2,1011.4,49.2,2.0,0.1752
Cotton,6,24.0,68.8,1008.8,54.4,1.6,0.6125
Sorghum,11,9.7,61.0,1012.2,53.0,2.2,0.0426
Cotton,1,-0.7,53.0,1020.3,27.8,5.2,0.0132
Tree Nuts,9,25.3,76.5,1016.3,105.1,6.2,0.5018
Sugar,2,-0.4,58.5,1012.4,21.5,3.0,0.0
Corn,9,17.0,78.9,1013.1,73.8,7.3,0.0255
Wheat,4,12.4,82.9,1017.0,73.7,1.7,0.0526
Rice,2,-2.0,54.1,1005.8,19.3,3.1,0.0179
Sugar,3,8.9,39.7,1006.5,13.4,4.9,0.0
Sorghum,4,16.2,70.1,1011.8,27.7,3.6,0.0139
Soybean,8,32.6,60.4,1016.7,141.6,2.5,0.6339
Hay,1,-0.6,51.8,1018.1,19.6,0.9,0.0
Sugar,12,1.9,53.0,1011.8,43.3,5.4,0.015
Sorghum,2,2.1,53.0,1019.6,124.1,0.7,0.0307
Tree Nuts,2,6.9,69.6,1009.8,22.6,3.5,0.078
Barley,11,5.7,69.0,1016.6,90.8,1.2,0.0271
Hay,1,-1.5,55.9,1014.1,60.3,2.2,0.0
Tree Nuts,3,4.1,41.7,1009.2,45.9,3.4,0.0
Corn,11,8.9,54.6,1012.4,57.4,0.8,0.0
Sorghum,8,25.7,89.8,1008.7,110.2,2.3,0.6683
Hay,10,9.6,71.2,1005.9,148.4,1.0,0.0635
Wheat,7,29.9,83.0,1003.0,42.6,3.0,0.3651
Rice,6,21.0,67.0,1023.6,45.4,1.6,0.6665
Cotton,7,32.3,70.7,1018.7,108.0,5.2,0.3259
Sugar,4,14.0,62.5,1019.1,0.0,5.4,0.0
Sorghum,6,35.8,73.5,1011.6,21.2,2.8,0.164
Soybean,9,20.7,61.9,1013.4,57.7,0.6,0.1934
Wheat,10,15.9,62.4,1019.7,41.2,3.8,0.3868
Barley,12,4.4,42.0,1009.6,31.4,0.0,0.0
Soybean,5,23.3,69.1,1015.0,55.8,1.9,0.2767
Tree Nuts,6,29.9,69.0,1018.5,101.5,3.6,0.7929
Sorghum,5,22.1,75.6,1010.6,54.8,2.9,0.3248
Barley,3,1.9,84.1,1007.0,39.9,4.3,0.0367
Tree Nuts,4,12.2,65.3,1014.4,0.0,2.4,0.0853
Tree Nuts,6,25.5,66.8,1014.8,49.2,4.5,0.5764
Corn,11,9.7,54.7,1020.1,85.0,2.9,0.0224
Barley,2,3.0,60.6,1018.0,37.4,6.2,0.0
Sorghum,12,4.8,42.0,1010.4,36.7,5.9,0.0
Sugar,5,25.2,54.7,1016.1,96.7,3.1,0.3566
Wheat,11,12.6,57.7,1010.8,136.3,4.4,0.191
Sorghum,5,22.3,65.9,1017.0,55.1,4.4,0.2942
Sorghum,5,21.8,56.2,1023.7,82.3,3.1,0.2618
Rice,2,-1.6,51.0,1014.5,135.7,5.0,0.0114
Soybean,3,4.3,50.8,1013.4,62.4,6.9,0.0
Barley,3,7.5,70.9,1006.8,11.3,6.3,0.0
Cotton,6,27.9,72.6,1017.4,49.5,0.0,0.4879
Soybean,3,15.0,63.8,1014.1,3.6,6.4,0.0032
Rice,3,14.0,57.5,1004.3,23.2,0.0,0.1842
Barley,6,26.4,67.5,1015.2,35.0,3.5,0.115
Barley,1,0.9,65.0,1007.8,48.6,5.0,0.0
Barley,1,0.4,57.9,1012.9,42.3,3.8,0.0796
Corn,8,25.1,61.8,1012.9,78.1,0.0,0.5997
Tree Nuts,12,6.8,58.8,1020.9,75.7,3.2,0.0612
Wheat,1,-1.6,41.9,1001.5,45.3,1.9,0.0
Corn,10,15.9,62.1,1008.2,112.2,4.8,0.0057
Hay,7,29.5,80.0,1012.6,56.5,2.2,0.3341
Rice,2,-4.0,63.5,1004.2,84.4,5.3,0.0
Barley,8,27.5,81.7,1009.9,74.1,4.9,0.3049
Sugar,12,3.2,86.9,1010.9,57.9,6.2,0.056
Rice,8,27.6,66.7,1008.4,60.4,5.3,0.4457
Cotton,3,8.0,67.4,1009.6,0.7,0.6,0.0
Wheat,6,31.3,94.4,1014.8,43.8,3.3,0.2218
Sugar,6,26.6,81.2,1011.0,117.1,3.0,0.4533
Hay,4,21.6,66.7,1017.3,40.5,1.6,0.0
Barley,5,19.3,76.0,1012.4,48.5,2.6,0.4349
Soybean,1,-4.5,59.5,1012.7,45.3,3.7,0.1146
Hay,1,-1.8,74.1,1024.6,76.9,4.3,0.0
Barley,12,3.2,46.9,1011.1,23.6,5.9,0.0
Corn,3,6.4,48.1,1022.8,126.3,1.4,0.0076
Hay,12,6.5,49.3,1007.8,41.0,0.1,0.0093
Wheat,12,0.4,57.5,1012.5,129.5,6.7,0.0635
Sugar,6,30.8,100.0,1005.7,68.4,1.9,0.2246
Rice,12,-0.4,54.5,1017.2,87.1,2.8,0.0512
Sugar,3,8.4,47.3,1013.6,0.1,3.9,0.0141
Sugar,3,11.9,47.5,1016.4,0.0,0.0,0.0739
Tree Nuts,5,21.3,63.7,1007.2,75.1,4.1,0.3948
Hay,5,26.7,63.6,1024.1,17.9,3.9,0.0482
Sugar,7,29.0,70.9,1014.0,52.2,5.9,0.2772
Corn,6,33.9,74.5,1022.4,53.3,1.3,0.2826
Tree Nuts,1,0.3,57.0,1014.2,51.3,0.0,0.0
Sorghum,12,0.1,60.6,1019.7,91.2,3.6,0.0
Sugar,11,12.3,66.4,1017.2,28.4,4.5,0.0
Corn,7,29.4,69.5,1005.0,71.7,3.0,0.4754
Sorghum,2,0.9,73.6,1009.8,47.2,0.0,0.0
Tree Nuts,11,1.0,59.2,1007.9,106.4,3.6,0.0605
Soybean,9,22.9,74.7,1011.3,78.7,1.9,0.3012
Sugar,8,33.0,77.6,1018.1,71.1,3.7,0.2068
Tree Nuts,3,10.1,70.4,1009.1,43.0,0.5,0.0178
Wheat,2,4.2,50.2,1010.3,40.7,0.3,0.0
Rice,9,20.4,85.7,1011.4,81.0,4.7,0.5325
Rice,2,3.0,61.8,1016.3,17.9,0.0,0.0
Barley,6,29.2,78.9,1015.4,106.9,3.5,0.2255
Soybean,9,23.6,60.5,1015.3,158.8,4.2,0.3356
Tree Nuts,6,30.0,79.7,1018.5,71.0,3.3,0.6233
Corn,7,27.8,64.3,1014.0,94.0,2.8,0.7383
Sugar,11,7.9,38.2,1016.8,56.3,0.5,0.0368
Soybean,1,3.2,49.8,1005.0,30.8,4.0,0.0
Cotton,7,23.2,84.7,997.0,141.8,2.2,0.767
Sugar,5,21.9,82.2,1015.5,51.6,1.1,0.2713
Tree Nuts,10,20.7,75.3,1017.8,142.5,0.0,0.1936
Sugar,4,15.7,61.0,1014.4,3.5,5.3,0.0
Sugar,1,0.3,62.7,1018.0,50.0,0.0,0.0415
Cotton,1,1.2,57.4,1007.4,40.8,4.8,0.0066
Sugar,7,27.0,81.6,1008.7,87.5,2.3,0.5155
Hay,1,-2.6,61.9,1013.5,30.1,4.2,0.0016
Tree Nuts,3,5.6,62.0,1015.5,13.1,0.0,0.0788
Sorghum,6,27.2,80.7,1020.8,90.5,3.3,0.701
Wheat,11,12.3,57.7,1011.8,105.8,6.5,0.2345
Sorghum,12,1.8,63.3,1010.3,8.8,4.4,0.0
Sugar,2,-0.5,59.1,1015.1,44.0,3.7,0.0
Corn,9,23.8,63.5,1012.3,134.9,3.1,0.4776
Soybean,5,21.9,61.7,1011.6,30.6,2.3,0.0763
Soybean,4,12.7,71.5,1009.5,7.0,0.0,0.0128
Rice,7,36.6,80.0,1017.2,88.2,5.7,0.0142
Sorghum,1,-1.2,64.3,1007.9,124.2,0.0,0.0007
Sorghum,4,18.7,91.2,1007.3,52.3,0.7,0.0844
Soybean,6,28.9,92.1,1013.1,145.9,4.4,0.7731
Sorghum,10,13.2,60.5,1011.0,174.2,4.0,0.0
Tree Nuts,11,1.7,56.5,1009.4,64.7,4.0,0.0
Wheat,3,2.0,58.8,1021.0,0.8,4.3,0.0206
Tree Nuts,1,-1.1,43.9,1020.2,75.7,0.2,0.0381
Sugar,9,27.4,64.9,1013.0,80.7,6.1,0.4513
Wheat,12,0.3,66.4,1008.0,76.0,2.6,0.0
Wheat,4,14.2,39.4,1006.6,29.2,1.5,0.0
Sugar,7,31.2,70.6,1016.5,48.4,3.3,0.2184
Cotton,8,27.7,73.4,1021.9,84.4,3.7,0.4468
Cotton,8,24.2,84.0,1003.3,52.1,4.5,0.4531
Tree Nuts,10,12.9,69.8,1017.7,144.0,5.1,0.0
Sorghum,6,21.2,69.7,1012.2,53.8,0.0,0.3648
Rice,1,-2.4,73.4,1008.5,30.3,6.7,0.0
Corn,9,21.9,82.8,1007.8,83.3,6.3,0.3349
Sorghum,4,12.0,64.6,1013.2,75.6,0.6,0.1414
Sorghum,12,-1.9,49.3,1014.3,55.8,0.7,0.0
Wheat,5,22.8,70.1,1010.8,36.4,0.8,0.1474
Cotton,2,-2.4,81.2,1014.5,38.6,4.0,0.0223
Tree Nuts,12,2.7,53.3,1010.1,83.3,4.2,0.0138
Sugar,10,14.1,66.6,1011.6,164.6,3.6,0.444
Cotton,11,6.6,69.2,1008.8,103.0,1.8,0.0
Rice,2,-0.2,35.9,1021.8,14.2,4.0,0.0126
Tree Nuts,7,31.8,67.4,1011.7,73.4,1.3,0.5227
Cotton,11,6.6,56.1,1011.2,66.8,3.8,0.0565
Tree Nuts,6,28.7,59.6,1007.3,39.8,3.0,0.4958
Sorghum,3,13.7,72.0,1015.4,97.1,2.1,0.0
Hay,4,18.3,69.8,1008.5,0.5,1.7,0.0221
Tree Nuts,2,-2.4,63.5,1010.5,21.3,2.5,0.0
Corn,6,28.5,66.8,1010.3,49.0,1.5,0.6004
Hay,9,24.4,78.1,1017.7,98.6,1.7,0.8262
Wheat,4,17.7,64.8,1013.7,43.8,0.0,0.006
Cotton,2,-0.8,49.2,1017.3,162.8,3.2,0.08
Soybean,1,1.7,73.7,1009.3,14.8,6.4,0.0702
Sugar,12,0.4,56.5,1008.5,32.8,4.1,0.0439
Rice,2,5.1,68.0,1013.8,37.6,4.1,0.0
Rice,7,30.9,67.9,1010.1,100.5,0.5,0.464
Corn,4,11.6,60.8,1014.7,54.4,0.1,0.0
Soybean,6,26.2,71.4,1011.5,30.7,1.9,0.2929
Sugar,9,24.8,66.1,1012.5,167.9,3.9,0.7746
Rice,1,4.5,53.3,1015.0,22.6,4.8,0.0343
Soybean,9,20.3,71.3,1011.2,173.4,3.8,0.1671
Sorghum,12,5.2,64.6,1020.4,105.1,2.4,0.0176
Wheat,11,4.7,60.2,1010.7,158.5,2.9,0.0456
Wheat,7,29.0,82.7,1015.8,55.5,6.2,0.4636
Rice,7,34.5,68.4,1015.3,29.6,3.7,0.0992
Wheat,2,2.4,49.2,1011.3,81.3,5.5,0.0
Corn,11,0.5,61.2,1011.3,32.0,1.1,0.0
Sorghum,5,19.3,70.2,1012.8,75.0,1.6,0.2213
Soybean,10,13.4,70.4,1017.6,98.2,3.6,0.0506
Wheat,1,0.2,64.4,1019.8,68.0,0.6,0.0
Barley,10,13.4,74.5,1009.1,100.1,3.8,0.1575
Sorghum,3,7.7,66.2,1011.9,67.3,0.6,0.0
Barley,9,26.2,60.3,1014.3,60.7,4.7,0.199
Tree Nuts,1,4.0,50.4,1015.3,66.0,0.0,0.0
Sugar,9,22.4,72.3,1011.2,57.0,1.1,0.4494
Cotton,1,0.8,56.7,1008.1,134.0,4.6,0.0
Wheat,5,22.0,69.5,1009.9,89.4,0.0,0.1896
Wheat,12,0.5,38.1,1017.5,105.7,6.4,0.0688
Sugar,2,2.5,55.1,1013.0,3.5,0.0,0.0
Corn,1,2.4,56.7,1011.0,0.0,3.2,0.039
Soybean,8,24.9,74.8,1019.7,100.3,2.8,0.5909
Corn,5,18.3,76.2,1024.1,125.5,3.0,0.2723
Soybean,2,-3.6,83.0,1012.6,45.3,3.0,0.0255
Barley,11,8.5,52.1,1019.3,88.2,1.6,0.0665
Sorghum,1,2.7,67.5,1019.6,62.0,4.2,0.0067
Soybean,10,14.9,54.5,1019.7,94.1,3.5,0.0017
Hay,6,29.4,64.9,1013.1,40.2,2.5,0.1408
Corn,9,17.2,49.7,1021.7,72.2,2.8,0.1447
Corn,10,18.0,46.0,1010.8,83.0,0.4,0.01
Rice,10,22.7,66.0,1014.2,87.1,5.2,0.3051
Tree Nuts,7,29.2,63.2,1014.2,92.5,1.9,0.8124
Sugar,6,28.9,85.1,1006.0,32.5,4.9,0.1578
Sorghum,8,30.8,61.6,1010.1,91.1,2.6,0.6513
Hay,6,27.5,70.8,1005.8,62.2,4.2,0.2283
Sugar,6,29.6,75.8,1017.7,8.8,4.2,0.1174
Hay,9,24.0,56.8,1011.9,156.4,2.7,1.0
Cotton,11,8.7,80.5,1006.5,129.0,0.0,0.0667
Soybean,12,-0.2,42.8,1013.5,48.3,4.6,0.0
Tree Nuts,3,10.2,62.4,1015.2,181.1,4.1,0.0109
Sugar,8,25.2,63.3,1015.7,93.0,1.9,0.7171
Tree Nuts,8,27.1,63.5,1010.6,94.7,2.7,0.7472
Tree Nuts,2,3.9,67.6,1020.7,17.9,4.8,0.0
Sorghum,5,17.3,72.5,1012.0,133.5,5.8,0.1607
Sugar,10,14.5,67.7,1010.0,86.2,2.8,0.2343
Corn,7,35.3,76.7,1008.7,58.3,5.6,0.0841
Sugar,8,29.8,77.5,1016.4,67.2,6.4,0.2846
Cotton,2,2.4,89.7,1007.5,21.5,0.9,0.0939
Cotton,3,7.2,74.4,1017.1,44.6,3.9,0.0897
Wheat,7,30.6,84.4,1015.9,88.6,2.3,0.5523
Sugar,3,4.8,45.1,1015.1,14.6,1.5,0.0701
Wheat,12,0.1,52.3,1017.7,186.0,3.7,0.008
Soybean,5,18.1,73.8,1009.5,22.4,0.2,0.0534
Barley,8,25.4,88.2,1012.4,106.6,4.3,0.386
Soybean,1,-0.2,59.4,1004.2,152.6,2.4,0.0099
Corn,2,0.8,54.8,1009.9,4.3,0.7,0.0611
Tree Nuts,12,-0.5,66.8,1025.8,0.0,2.6,0.0
Sorghum,7,32.5,76.4,1016.2,97.9,3.6,0.5821
Soybean,6,22.4,66.5,1008.1,68.6,3.2,0.2912
Wheat,6,22.8,75.0,1007.1,88.1,5.7,0.3102
Tree Nuts,4,9.4,70.4,1016.7,26.9,3.7,0.0
Wheat,7,29.2,80.1,1022.5,113.7,3.9,0.4939
Rice,10,16.6,61.3,1012.7,85.9,2.9,0.2301
Sugar,4,15.0,57.1,1021.9,62.3,3.2,0.1302
Soybean,12,2.7,51.5,1018.4,110.9,0.5,0.0
Sorghum,12,-0.5,44.3,1006.3,34.7,3.2,0.0
Tree Nuts,5,20.9,70.9,1011.0,49.9,0.0,0.3668
Sugar,7,32.2,85.1,1019.2,190.3,2.7,0.4019
Tree Nuts,1,-4.0,52.9,1017.1,18.7,1.0,0.0051
Sorghum,5,25.5,77.7,1013.1,65.1,0.0,0.3741
Corn,12,1.5,68.6,1010.9,48.1,6.7,0.0581
Tree Nuts,1,2.7,46.7,1010.8,26.2,4.1,0.0676
Barley,10,18.5,63.8,1011.3,141.8,4.0,0.3911
Barley,9,22.8,60.9,1017.4,59.2,4.9,0.2761
Soybean,8,22.2,82.9,1021.1,100.8,3.4,0.4043
Cotton,6,27.1,76.8,1010.0,78.3,5.4,0.4442
Barley,11,7.7,45.1,1011.0,72.6,4.8,0.0541
Wheat,7,32.2,56.7,1018.2,155.9,1.2,0.3869
Barley,2,2.9,58.3,1008.2,51.6,0.0,0.0098
Corn,10,16.7,69.9,1011.1,85.5,4.8,0.1056
Soybean,2,3.5,47.1,1017.5,81.5,1.1,0.0124
Sugar,7,34.3,78.6,1013.4,91.1,2.7,0.1338
Hay,7,28.8,78.3,1014.0,198.4,0.2,0.5661
Sugar,7,32.8,55.6,1018.2,169.0,2.4,0.3219
Rice,7,32.3,78.8,1012.3,117.2,4.8,0.207
Barley,7,28.5,76.7,1015.6,119.3,2.1,0.2664
Soybean,1,0.1,56.4,1015.7,25.1,4.3,0.0
Cotton,9,15.4,71.0,1017.2,150.7,3.4,0.4105
Rice,10,15.2,67.3,1003.7,70.1,6.6,0.1518
Sorghum,2,1.7,51.5,1006.0,27.5,2.5,0.066
Hay,4,13.0,48.3,1011.7,7.6,1.7,0.0
Rice,8,26.4,68.4,1012.5,81.3,1.2,0.4988
Soybean,2,3.0,45.7,1014.1,20.4,4.4,0.034
Rice,7,29.9,82.0,1014.3,177.0,5.3,0.3768
Hay,10,16.4,79.7,1014.5,51.5,2.7,0.3959
Corn,2,2.5,49.2,1013.9,227.4,4.1,0.0
Sugar,2,1.7,54.3,1010.2,81.9,6.1,0.0012
Wheat,9,19.9,72.5,1021.6,63.8,4.5,0.6181
Tree Nuts,4,21.5,71.9,1012.1,102.8,2.1,0.5203
Sugar,6,28.2,78.2,1009.1,56.0,4.3,0.3394
Hay,12,6.7,59.5,1009.4,26.0,1.3,0.0349
Tree Nuts,7,30.2,68.3,1012.6,130.5,5.1,0.6602
Barley,4,12.0,73.8,1009.8,5.1,1.5,0.0274
Rice,6,27.7,71.4,1004.6,47.0,2.5,0.4229
Wheat,10,15.5,83.5,1011.8,84.6,1.7,0.4176
Tree Nuts,8,30.4,74.4,1018.1,37.1,5.0,0.2653
Rice,7,30.5,65.4,1011.5,82.6,3.8,0.3112
Sorghum,2,-0.4,58.1,1006.6,78.2,4.2,0.0
Hay,3,8.6,56.1,1020.8,8.9,3.6,0.0
Sorghum,4,15.3,78.8,1018.0,0.0,5.6,0.0
Wheat,8,26.2,94.2,1020.7,75.8,6.7,0.6389
Soybean,8,28.0,61.8,1015.9,128.3,1.5,0.9276
Cotton,2,-5.1,44.5,1009.2,15.0,1.4,0.0
Cotton,1,4.6,47.3,1008.3,99.3,4.6,0.0
Rice,2,3.7,64.9,1021.3,11.2,6.4,0.0025
Cotton,11,8.7,79.6,1009.9,28.5,2.4,0.0211
Cotton,11,4.9,59.4,1018.6,75.9,2.4,0.0
Tree Nuts,3,11.2,76.7,1011.7,49.2,0.0,0.111
Rice,4,15.6,57.2,1013.8,21.1,1.0,0.2647
Barley,6,29.4,88.8,1013.1,25.7,1.3,0.0995
Rice,3,5.3,63.8,1004.2,113.7,1.1,0.024
Tree Nuts,7,31.7,76.6,1011.3,78.8,2.3,0.5057
Barley,12,3.5,64.8,1013.6,54.8,2.5,0.0075
Tree Nuts,2,4.5,70.3,1011.6,5.6,4.8,0.0925
Soybean,1,-0.2,58.9,1010.6,134.1,3.5,0.0076
Hay,8,24.8,79.1,1018.8,87.1,3.9,0.589
Cotton,3,5.2,69.6,1018.9,53.9,1.2,0.0877
Hay,10,14.0,54.4,1010.4,130.4,0.0,0.3213
Sugar,1,-1.4,66.9,1016.7,60.8,0.0,0.0
Sugar,8,31.6,83.2,1009.3,56.6,4.1,0.2195
Tree Nuts,10,13.5,74.7,1009.6,140.3,1.6,0.0561
Sorghum,7,29.7,58.5,1020.1,44.3,1.8,0.5998
Sorghum,12,6.9,48.0,1016.2,7.8,5.7,0.0
Hay,9,23.5,53.2,1011.9,108.8,2.6,0.7737
Barley,1,-5.0,64.2,1008.1,38.2,3.4,0.042
Sorghum,9,19.9,71.1,1013.2,179.1,0.0,0.3586
Hay,8,20.6,71.0,1015.6,71.4,1.5,0.4424
Barley,8,29.3,74.7,1015.5,69.2,0.6,0.1491
Tree Nuts,7,31.2,77.3,1014.0,58.1,2.2,0.4456
Corn,11,12.2,44.6,1001.8,100.2,2.2,0.0
Wheat,5,18.2,66.2,1010.0,78.2,2.6,0.0101
Tree Nuts,4,12.8,64.0,1012.0,5.0,0.0,0.0512
Hay,9,26.4,81.3,1013.1,174.7,6.3,0.8168
Sugar,9,23.2,66.5,1017.9,60.0,5.6,0.5661
Corn,3,7.8,32.3,1005.2,36.9,2.0,0.0255
Soybean,9,21.9,80.4,1021.7,105.6,1.4,0.2665
Wheat,12,0.1,44.4,1020.6,119.5,3.6,0.0437
Sugar,1,-4.3,68.1,1020.2,152.3,2.1,0.0976
Sugar,4,13.6,53.5,1006.5,53.9,5.6,0.115
Sugar,5,26.0,78.0,1018.2,7.0,2.8,0.0798
Corn,11,7.6,68.9,1007.7,75.6,3.8,0.0056
Soybean,3,6.5,64.9,1011.6,14.1,5.3,0.1035
Barley,6,29.7,83.8,1013.8,76.6,3.2,0.191
Sugar,8,29.3,80.9,1015.7,93.3,3.2,0.4079
Tree Nuts,8,25.3,72.9,1003.9,152.5,3.2,0.6427
Soybean,10,16.0,57.3,1008.4,62.1,0.4,0.0048
Sorghum,11,4.7,70.1,1014.2,52.5,3.6,0.0
Wheat,8,27.4,66.9,1015.7,246.4,2.7,0.6366
Tree Nuts,7,22.5,87.3,1009.2,113.4,2.0,0.6581
Tree Nuts,12,-2.0,51.6,1005.8,70.6,6.5,0.056
Cotton,11,11.1,60.6,1007.1,50.0,3.2,0.1183
Sugar,10,17.6,64.1,1003.6,70.4,5.0,0.3087
Sugar,8,30.9,81.5,1002.7,209.8,4.3,0.5349
Barley,5,23.3,75.9,1010.3,77.7,0.0,0.4944
Tree Nuts,2,-1.4,62.0,1006.8,40.4,3.9,0.0211
Wheat,12,-1.4,57.9,1012.8,53.2,6.7,0.0
Sugar,10,12.1,61.2,1020.2,156.6,3.2,0.3073
Sorghum,2,-5.4,53.4,1004.5,30.8,4.8,0.0651
Sorghum,10,14.6,68.8,1013.0,102.3,3.7,0.0659
Sorghum,8,27.2,78.3,1007.0,84.8,3.5,0.5574
Hay,11,9.9,64.4,1021.2,50.2,8.7,0.0
Tree Nuts,8,25.8,83.7,1025.8,75.1,2.7,0.6244
Wheat,4,18.7,72.1,1013.7,39.9,5.2,0.015
Soybean,6,23.7,67.7,1004.7,79.5,2.8,0.4801
Corn,8,25.7,84.3,1007.9,116.1,5.0,0.6915
Hay,2,2.5,51.3,1013.2,0.0,2.2,0.0613
Sorghum,6,26.4,65.3,1006.5,55.9,3.9,0.4705
Tree Nuts,8,32.4,63.9,1009.7,62.1,6.2,0.2276
Tree Nuts,5,26.6,53.1,1011.2,83.4,0.5,0.884
Sorghum,9,19.9,68.9,1018.9,169.7,1.5,0.2278
Hay,3,12.2,52.5,1013.7,0.0,5.3,0.0
Sugar,7,24.1,75.3,1019.4,92.0,1.0,0.6098
Sorghum,12,-0.8,57.0,1011.8,51.0,4.1,0.0
Hay,8,34.9,90.1,1013.1,86.9,3.8,0.2412
Hay,10,19.3,74.7,1012.4,82.8,1.1,0.5165
Rice,3,7.9,73.0,1008.1,111.2,3.0,0.0
Soybean,2,-2.3,56.9,1021.1,58.2,4.1,0.0214
Sorghum,10,15.3,53.3,1017.8,70.1,7.3,0.0669
Soybean,5,30.0,78.0,1009.0,68.0,1.0,0.4967
Sugar,1,-1.3,45.2,1012.1,53.5,1.4,0.0
Tree Nuts,12,-0.3,44.9,1017.7,81.1,2.2,0.0
Cotton,3,11.7,44.3,1011.1,93.0,0.4,0.3121
Sugar,2,0.7,56.5,1010.6,69.8,0.9,0.0233
Barley,12,9.3,37.0,1009.8,45.7,2.9,0.0126
Hay,10,14.0,68.7,1010.6,88.1,5.5,0.1751
Soybean,4,19.9,59.9,1011.8,36.1,6.4,0.0603
Barley,2,3.0,49.3,999.1,29.1,3.2,0.0207
Soybean,7,37.7,69.4,1010.0,88.5,2.5,0.1975
Wheat,3,13.5,67.0,1013.1,0.0,0.0,0.0107
Sugar,6,24.2,75.4,1015.5,34.4,6.2,0.164
Wheat,2,1.6,59.0,1015.0,0.0,8.2,0.0315
Cotton,5,24.8,63.5,1014.8,44.4,0.6,0.5358
Sorghum,4,16.1,77.8,1011.9,10.1,3.0,0.0
Barley,7,26.3,83.9,1003.1,52.9,1.3,0.2575
Corn,11,4.9,63.9,1009.0,37.4,1.5,0.0141
Sugar,12,0.7,44.3,1013.4,96.1,4.6,0.0055
Barley,6,25.1,71.2,1011.0,51.5,0.3,0.3757
Sugar,10,14.0,44.4,1009.4,115.2,0.0,0.2833
Hay,3,3.6,70.2,1017.7,102.4,4.3,0.0186
Rice,5,24.7,69.8,1009.3,67.1,3.9,0.6659
Soybean,7,26.8,84.2,1008.3,67.9,6.1,0.5786
Wheat,10,15.7,70.4,1006.8,65.8,3.0,0.391
Tree Nuts,6,25.5,70.8,1015.2,59.3,1.9,0.7809
Barley,3,8.2,71.4,1016.1,109.4,2.2,0.0326
Hay,1,2.0,73.2,1010.3,187.6,3.3,0.0
Barley,12,3.5,48.5,1010.3,53.7,3.9,0.097
Wheat,11,10.2,58.0,1020.2,99.8,0.3,0.1632
Rice,7,31.6,88.3,1008.0,115.9,3.3,0.2324
Hay,11,4.3,64.6,1017.2,115.4,2.3,0.0
Barley,9,27.5,71.6,1008.0,109.4,0.4,0.3076
Barley,7,27.4,73.1,1019.0,69.8,3.1,0.294
Corn,2,0.6,49.2,1012.2,86.4,4.2,0.0
Sorghum,11,7.4,53.1,1006.4,77.4,3.4,0.0
Cotton,8,31.5,55.8,1016.3,73.1,6.1,0.2693
Sorghum,10,17.2,59.9,1015.9,115.1,6.2,0.1045
Rice,10,17.8,66.1,1005.6,140.8,0.0,0.0959
Sugar,4,14.5,72.0,1008.8,13.3,4.3,0.0041
Sugar,9,24.6,65.4,1014.5,119.0,7.1,0.6082
Rice,9,23.2,85.7,1013.7,97.4,0.7,0.4912
Rice,8,25.5,60.4,1010.3,110.6,2.1,0.6245
Rice,2,3.8,45.3,1022.9,40.9,1.3,0.0
Cotton,5,24.7,76.5,1010.5,79.6,3.4,0.619
Sugar,5,21.0,55.6,1010.5,98.6,4.4,0.2925
Hay,11,1.5,71.2,1005.6,118.0,0.0,0.0017
Corn,12,-5.0,44.2,1016.0,112.7,4.8,0.0
Sugar,2,2.9,47.7,1008.2,49.5,3.6,0.0365
Soybean,6,29.8,79.2,1019.1,87.2,2.4,0.7544
Corn,5,22.4,69.4,1008.7,130.0,1.2,0.6908
Sugar,1,5.9,51.8,1016.7,45.3,4.9,0.0666
Sugar,4,20.7,62.4,1014.6,2.1,8.4,0.0
Corn,9,27.4,67.7,1015.4,83.5,3.4,0.4471
Hay,10,18.9,44.6,1017.9,115.2,3.7,0.5418
Corn,10,13.4,74.1,1015.0,62.4,2.9,0.0319
Corn,8,31.5,57.1,1007.8,41.9,3.3,0.1445
Hay,5,27.3,78.8,1013.8,34.9,6.4,0.0319
Barley,12,-0.7,50.4,1005.0,91.3,2.8,0.0081
Corn,9,20.9,81.9,1012.0,105.4,2.5,0.3046
