crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Grapes,2,-4.1,67.1,1007.3,0.0,4.7,0.0
Corn,6,25.4,86.6,1012.1,57.3,3.0,0.6175
Peanuts,7,27.2,62.6,1017.0,87.3,3.9,0.6439
Corn,11,5.2,77.9,1015.4,134.8,1.4,0.0152
Cotton,10,12.1,63.8,1014.8,137.0,3.9,0.1499
Sunflowers,7,29.4,66.3,1014.3,74.2,0.0,0.7419
Sunflowers,10,12.3,66.6,1016.4,66.8,4.2,0.1553
Dry Beans,2,-1.8,49.8,1012.0,0.0,4.0,0.0
Canola,12,4.8,54.5,1020.0,18.1,0.9,0.0
Rice,11,9.5,49.3,1002.0,107.4,4.5,0.0415
Peanuts,10,15.2,71.5,1011.9,154.4,3.6,0.011
Wheat,8,36.0,73.0,1019.9,85.9,6.2,0.3474
Dry Beans,6,29.3,86.1,1005.8,56.1,4.8,0.5741
Almonds,2,-0.0,46.4,1016.8,80.2,0.3,0.0235
Canola,9,24.0,61.1,1013.8,153.0,3.1,0.7003
Rice,10,12.1,67.5,1019.0,29.6,2.9,0.0584
Sunflowers,4,13.4,73.0,1021.5,73.4,1.4,0.0408
Tomatoes,11,7.2,50.7,1016.1,84.1,1.2,0.0
Sugar Beets,4,19.2,65.7,1014.1,83.9,0.7,0.3178
Canola,9,23.5,84.6,1009.1,76.8,3.6,0.7629
Oranges,3,4.2,66.2,1011.8,0.0,2.0,0.0067
Cotton,10,12.6,60.0,1025.0,255.5,3.4,0.1039
Sugar Beets,6,29.2,67.4,1003.7,72.8,0.6,0.2388
Sorghum,5,23.9,66.1,1010.7,32.4,2.2,0.1726
Soybeans,1,0.1,65.4,1006.8,58.6,3.9,0.0
Canola,9,21.4,58.7,1008.6,83.6,2.5,0.8817
Dry Beans,2,2.3,47.8,1008.8,0.0,3.2,0.0
Sugar Beets,6,30.0,67.3,1013.7,125.3,2.0,0.2439
Canola,9,21.4,79.7,1022.4,75.8,4.5,0.7973
Soybeans,11,5.1,57.0,1008.0,114.2,2.7,0.0
Oranges,10,6.1,71.8,1020.1,66.0,2.4,0.1404
Dry Beans,1,-1.3,57.7,1010.9,33.3,5.6,0.0796
Oranges,4,14.0,85.5,1009.4,67.9,1.5,0.2632
Lettuce,2,-1.6,66.3,1009.2,20.3,0.4,0.0
Grapes,1,2.0,56.4,1011.7,36.5,2.9,0.0
Sunflowers,4,19.7,69.2,1009.9,10.1,2.2,0.1409
Sunflowers,12,-1.1,53.6,1016.5,54.8,2.1,0.0
Canola,10,15.4,59.4,1002.6,100.1,4.2,0.3877
Dry Beans,11,10.2,54.7,1024.2,200.7,3.4,0.0
Almonds,10,17.6,60.9,1018.5,70.8,1.2,0.6227
Dry Beans,1,-0.7,48.6,1008.3,0.4,7.7,0.0354
Rice,1,-3.0,53.9,1012.1,55.1,1.7,0.0014
Sugar Beets,3,6.2,61.3,1016.3,49.8,4.4,0.0
Grapes,10,14.9,57.4,1008.9,135.0,7.8,0.3411
Grapes,4,13.7,59.1,1013.0,85.9,4.1,0.0908
Grapes,4,10.3,64.1,1010.7,18.5,2.1,0.033
Lettuce,9,18.0,62.2,1019.7,135.1,3.9,0.1291
Tomatoes,6,29.6,65.7,1014.6,52.7,3.1,0.4173
Rice,4,16.7,68.0,1020.9,27.2,0.4,0.2185
Wheat,10,19.2,68.6,1014.8,137.0,6.7,0.5042
Grapes,6,25.1,81.0,1013.9,43.3,3.0,0.4781
Rice,11,9.4,56.7,1016.0,39.6,2.7,0.0
Barley,10,17.7,64.8,1020.3,84.1,5.7,0.0752
Apples,4,11.8,43.5,1019.0,48.7,4.4,0.1603
Potatoes,10,14.4,74.3,1014.2,90.8,5.1,0.1549
Oranges,5,24.7,62.3,1009.1,67.4,2.2,0.4895
Soybeans,12,-4.0,45.6,1014.3,116.9,4.4,0.0034
Tomatoes,12,-1.2,60.4,1014.5,105.7,4.9,0.0497
Potatoes,1,4.2,54.9,1014.7,65.7,5.2,0.0137
Potatoes,11,6.0,44.7,1021.5,122.4,1.4,0.0487
Almonds,6,31.1,64.7,1020.5,57.2,3.4,0.073
Cotton,6,23.5,70.9,1019.2,51.4,3.3,0.6004
Soybeans,3,5.4,53.7,1008.3,39.3,2.2,0.0
Peanuts,3,8.2,56.0,1006.1,33.4,0.0,0.0522
Almonds,3,0.1,49.9,1018.4,33.3,4.4,0.0387
Corn,3,7.5,69.2,1011.1,177.8,5.8,0.06
Sorghum,12,2.7,48.5,1008.9,49.7,2.7,0.0343
Canola,2,0.4,55.9,1016.2,46.1,4.6,0.0
Almonds,11,11.4,68.1,1021.6,82.6,0.9,0.2611
Grapes,2,0.6,54.9,1016.3,49.7,5.3,0.0
Sunflowers,8,24.1,72.1,1013.4,138.3,1.4,0.7747
Lettuce,9,21.6,57.0,1016.4,89.4,5.1,0.0862
Rice,4,9.8,42.0,1015.1,0.0,3.1,0.0406
Barley,2,-4.3,50.5,1008.6,36.0,0.3,0.0
Hay & Forages,10,18.7,72.6,1019.3,63.9,4.1,0.3382
Cotton,10,10.1,54.7,1020.6,65.2,1.2,0.1573
Tomatoes,5,25.3,66.1,1013.7,60.6,4.0,0.1925
Sugar Beets,2,-1.3,66.3,1014.4,6.0,2.9,0.0
Apples,5,19.0,72.1,1010.8,57.9,0.0,0.4851
Barley,3,5.1,68.9,1019.7,7.7,4.5,0.0115
Soybeans,3,5.5,54.5,1015.9,74.0,2.3,0.0995
Sugar Beets,5,19.6,68.9,1015.3,59.8,1.1,0.3673
Lettuce,11,4.9,55.4,1010.4,179.6,4.2,0.0
Sorghum,8,25.0,86.1,1016.2,124.6,3.1,0.7087
Apples,8,23.1,73.6,1014.0,169.2,5.6,0.7357
Wheat,11,12.2,44.0,1014.3,87.9,7.8,0.2108
Sugar Beets,9,17.4,74.6,1011.4,56.7,6.7,0.2625
Sugar Beets,9,15.6,55.5,1015.5,111.6,5.2,0.3255
Sorghum,3,8.2,47.5,1008.8,37.0,5.1,0.0869
Rice,3,5.1,52.9,1011.2,25.4,3.4,0.0
Potatoes,7,30.1,86.0,1006.2,152.3,2.6,0.3189
Dry Beans,12,1.5,68.1,1014.4,81.5,2.3,0.0
Canola,12,2.2,53.6,1014.5,54.6,4.9,0.0
Barley,2,-2.0,66.7,1010.3,24.6,0.0,0.0
Canola,4,16.8,64.4,1017.8,155.0,2.2,0.1562
Tomatoes,11,9.3,69.4,1010.8,120.3,4.2,0.0421
Corn,1,1.3,43.4,1007.7,81.1,2.5,0.097
Lettuce,10,10.9,79.2,1001.8,71.0,4.0,0.0
Lettuce,8,29.2,67.4,1020.0,99.3,0.0,0.6931
Almonds,3,5.3,75.3,1013.2,56.6,1.1,0.0
Sunflowers,12,0.8,51.7,1008.3,19.6,1.9,0.0105
Rice,2,3.9,41.1,1012.7,49.0,2.9,0.0
Tomatoes,6,27.3,72.1,1019.5,85.3,5.3,0.6505
Lettuce,7,26.2,75.7,1021.5,68.7,4.2,0.477
Hay & Forages,5,27.2,83.6,1013.7,45.1,2.1,0.0
Lettuce,3,8.0,46.7,1013.1,49.3,6.8,0.0
Lettuce,8,26.8,86.6,1007.6,75.5,5.8,0.5163
Cotton,4,17.1,68.0,1010.0,24.4,3.9,0.2883
Wheat,9,20.0,79.6,1014.2,96.9,1.1,0.9232
Rice,1,2.5,49.7,1009.8,32.0,4.7,0.034
Almonds,4,16.1,62.4,1014.6,12.9,4.5,0.0003
Peanuts,3,9.5,59.4,1006.9,50.6,2.9,0.042
Tomatoes,1,3.3,52.3,1012.5,98.8,2.3,0.0771
Rice,9,16.5,74.9,1013.8,69.2,3.6,0.3168
Sugar Beets,11,9.4,53.5,1006.4,66.6,7.0,0.0097
Sorghum,4,18.0,76.3,1011.3,9.2,3.4,0.0662
Soybeans,3,4.1,56.8,1012.6,54.8,3.6,0.0776
Apples,10,13.2,65.1,1009.3,115.6,8.7,0.2483
Dry Beans,4,17.3,67.4,1013.3,9.2,5.1,0.0
Canola,1,1.2,44.1,1014.2,25.1,4.9,0.0
Sorghum,9,26.3,77.3,1019.2,75.0,4.2,0.5215
Rice,12,-0.0,49.8,1012.1,116.8,5.2,0.0
Wheat,8,26.9,93.4,1025.8,108.4,1.3,0.8846
Soybeans,5,24.3,80.0,1010.6,161.8,2.8,0.462
Corn,1,-2.4,53.7,1015.7,28.3,3.1,0.0076
Soybeans,7,27.9,69.4,1011.2,43.6,2.9,0.5622
Corn,8,29.3,72.5,1000.6,56.9,0.0,0.4351
Sugar Beets,5,25.5,59.5,1012.2,82.3,1.5,0.3042
Almonds,11,7.9,64.6,1013.9,65.9,0.0,0.1154
Lettuce,7,31.5,59.8,1014.0,57.3,1.1,0.7615
Soybeans,1,5.7,61.7,1020.3,30.6,2.5,0.0
Barley,11,7.7,64.4,1012.0,69.2,2.4,0.0026
Grapes,8,28.3,75.1,1018.2,112.3,5.0,0.8034
Potatoes,5,24.2,68.7,1017.9,103.4,4.6,0.5064
Tomatoes,5,21.7,67.8,1017.5,20.0,1.8,0.1414
Soybeans,8,28.0,61.5,1008.1,107.4,3.5,0.7886
Canola,11,11.9,59.4,1014.5,93.0,2.5,0.1827
Almonds,8,35.7,67.1,1012.2,81.1,4.0,0.1414
Grapes,5,25.3,60.6,1014.7,81.6,3.2,0.35
Sorghum,11,9.7,63.8,1009.1,92.6,1.6,0.0802
Hay & Forages,10,12.5,87.7,1017.6,84.5,3.4,0.0981
Tomatoes,1,-1.0,33.9,1016.8,26.0,5.8,0.0005
Potatoes,4,12.2,67.6,1015.8,54.8,4.4,0.1918
Oranges,5,23.6,84.5,1011.5,61.5,1.6,0.4188
Sugar Beets,11,5.5,73.7,1011.8,108.0,5.0,0.0
Dry Beans,2,0.8,46.7,1001.5,26.8,6.3,0.0096
Peanuts,1,-3.8,46.2,1013.2,33.1,2.8,0.0803
Cotton,3,5.9,49.7,1014.1,21.7,1.6,0.0956
Potatoes,6,28.8,66.6,1003.8,81.8,1.7,0.3558
Dry Beans,7,31.2,80.0,1016.4,80.3,1.1,0.81
Tomatoes,7,33.0,83.2,1020.3,68.6,2.2,0.6997
Wheat,5,22.1,66.4,1008.0,45.1,0.5,0.1449
Peanuts,12,7.5,54.3,1014.4,87.5,4.3,0.0
Sunflowers,7,27.1,71.8,1015.0,41.0,4.9,0.5106
Almonds,11,7.8,51.0,1009.7,57.2,5.8,0.0927
Oranges,9,21.2,69.0,1018.9,57.6,3.8,0.3247
Cotton,11,9.5,60.9,1017.3,93.9,1.8,0.127
Canola,9,20.1,61.7,1014.2,91.7,2.9,0.8977
Wheat,4,7.5,66.8,1017.1,241.0,5.5,0.0548
Wheat,4,14.4,64.6,1013.3,126.0,3.8,0.0
Oranges,10,14.8,58.4,1005.5,87.4,1.3,0.3606
Oranges,3,6.9,62.7,1013.3,17.8,1.3,0.0429
Tomatoes,9,21.4,71.2,1019.7,52.0,4.9,0.3324
Corn,12,2.2,54.4,1005.8,148.7,5.4,0.0
Wheat,9,16.6,62.8,1014.2,108.8,5.0,0.4878
Grapes,1,0.2,64.5,1014.9,62.9,1.9,0.0
Peanuts,2,5.6,53.6,1008.5,92.3,3.6,0.0
Dry Beans,1,-2.4,58.6,1018.3,61.5,0.0,0.0088
Tomatoes,9,18.0,64.3,1012.4,100.5,0.0,0.5079
Peanuts,5,19.5,77.3,1005.2,54.5,3.5,0.0706
Hay & Forages,8,31.7,78.5,1014.4,87.1,2.6,0.4315
Soybeans,2,-0.7,61.3,1019.3,98.6,0.0,0.04
Grapes,6,32.4,66.2,1015.7,25.2,2.5,0.1055
Sunflowers,3,2.1,60.0,1012.2,57.5,0.0,0.0
Sorghum,4,20.2,74.3,1008.8,9.6,0.3,0.0545
Corn,2,1.8,62.6,1011.7,23.3,7.0,0.0039
Peanuts,12,7.2,47.1,1004.9,166.2,2.4,0.0
Rice,2,3.7,71.0,1014.2,31.5,1.6,0.0
Peanuts,4,16.0,76.7,1017.8,33.8,2.1,0.0051
Hay & Forages,12,1.2,64.0,1011.1,23.9,1.9,0.0153
Dry Beans,4,15.0,70.3,1015.1,67.1,4.1,0.062
Sorghum,1,2.1,50.7,1015.4,31.7,8.0,0.0763
Rice,1,-1.2,68.9,1009.4,46.5,8.4,0.0041
Grapes,8,27.1,78.5,1016.8,126.8,0.9,0.9524
Lettuce,9,24.4,53.0,1015.0,104.9,2.1,0.2627
Oranges,8,25.3,73.0,1013.2,65.3,4.8,0.4475
Potatoes,5,23.7,67.4,999.8,49.7,4.4,0.4908
Soybeans,1,5.1,46.1,1011.2,14.2,4.2,0.0039
Grapes,4,9.4,59.7,1019.9,24.6,6.0,0.0
Soybeans,7,31.9,80.0,1011.7,109.8,3.5,0.8037
Peanuts,1,2.3,43.8,1012.2,65.4,1.2,0.0
Wheat,6,30.1,73.3,1015.0,88.6,4.5,0.3175
Oranges,5,22.6,74.9,1027.3,55.7,0.0,0.312
Barley,11,2.3,43.6,1013.3,88.6,1.0,0.0515
Oranges,7,31.9,86.1,1014.2,45.3,4.1,0.1421
Cotton,12,4.0,50.1,1013.4,21.9,3.2,0.0
Potatoes,12,3.2,62.8,1003.8,136.0,3.4,0.0044
Peanuts,7,28.9,46.5,1013.7,66.4,5.1,0.6365
Apples,11,2.2,71.6,1007.8,221.7,5.6,0.0
Oranges,7,32.6,65.0,1008.0,111.1,3.1,0.336
Lettuce,7,32.7,91.8,1017.0,113.2,1.8,0.8476
Lettuce,10,9.8,71.4,1013.3,99.6,5.0,0.0
Corn,11,11.0,53.7,1016.4,55.3,4.3,0.0
Tomatoes,7,29.3,72.1,1014.1,176.0,0.6,0.6049
Corn,6,30.7,89.4,1009.3,107.9,3.4,0.5657
Oranges,1,3.0,60.5,1007.8,53.8,1.9,0.0232
Soybeans,4,15.7,65.6,1015.3,58.9,3.7,0.0
Tomatoes,4,15.2,47.2,1000.4,3.4,6.3,0.0
Cotton,11,4.5,57.4,1014.2,100.3,5.8,0.0918
Cotton,4,10.4,48.0,1017.0,28.6,0.5,0.2087
Potatoes,9,22.6,63.4,1004.1,86.6,5.1,0.5337
Oranges,5,23.7,61.6,1010.2,79.1,1.9,0.4238
Apples,5,20.7,64.6,1012.9,49.0,1.5,0.4447
Tomatoes,7,34.8,99.1,1016.2,44.5,0.2,0.4887
Canola,10,16.1,75.1,1009.2,194.0,1.0,0.3957
Dry Beans,4,13.8,53.4,1008.5,36.4,2.3,0.089
Almonds,12,-3.9,60.0,1016.0,18.0,4.3,0.0182
Oranges,8,26.3,63.4,1013.5,61.7,3.2,0.3256
Corn,8,27.2,66.5,1001.5,121.9,4.4,0.611
Potatoes,8,23.4,79.0,1009.9,168.9,5.2,0.718
Sorghum,7,29.4,74.5,1009.5,34.0,3.2,0.291
Canola,3,4.7,69.8,1013.4,36.8,5.1,0.0
Hay & Forages,6,34.1,60.5,1011.4,96.1,0.0,0.0784
Rice,10,10.5,52.9,1012.2,88.5,3.1,0.172
Corn,1,-0.6,62.0,1010.9,37.0,1.3,0.0
Rice,11,9.9,48.2,1015.5,51.0,0.9,0.0254
Oranges,1,-0.0,42.9,1013.5,125.1,5.7,0.0487
Barley,4,15.3,60.9,1014.2,36.1,2.2,0.0194
Corn,10,16.8,46.6,1010.1,107.4,2.5,0.0473
Barley,3,5.2,94.0,1005.5,0.0,2.5,0.0
Peanuts,9,18.7,49.5,1017.4,92.7,3.3,0.1651
Rice,7,32.0,79.8,1015.3,142.5,1.9,0.2265
Potatoes,2,4.2,48.3,1018.6,68.2,6.3,0.0165
Rice,1,1.5,49.3,1017.9,35.8,4.4,0.0786
Oranges,3,11.6,66.4,1006.5,21.4,5.0,0.1148
Sorghum,1,1.0,48.2,1014.7,23.1,1.3,0.057
Oranges,6,27.8,84.0,1008.9,67.8,1.6,0.3579
Sugar Beets,3,9.0,54.3,1019.7,193.3,4.9,0.1885
Lettuce,12,2.4,61.0,1011.1,129.3,4.1,0.0
Wheat,4,15.3,64.2,1016.7,53.1,0.0,0.0
Wheat,9,20.7,73.0,1004.9,102.6,1.8,0.8525
Lettuce,8,24.9,68.0,1008.1,109.5,2.9,0.4243
Sunflowers,12,-1.3,73.4,1012.8,49.3,4.4,0.0042
Peanuts,8,23.7,75.4,1004.1,108.1,4.1,0.5491
Wheat,10,9.6,75.2,1012.9,52.1,0.0,0.1303
Soybeans,5,22.8,75.2,1016.3,14.6,4.7,0.1082
Canola,7,32.2,69.3,1011.3,104.8,0.1,0.232
Rice,9,25.0,83.1,1012.0,261.7,1.3,0.3245
Cotton,6,28.9,76.4,1011.2,87.2,4.4,0.6298
Dry Beans,12,2.3,43.1,1019.1,74.2,4.1,0.0
Wheat,10,13.7,47.6,1006.2,111.1,0.0,0.3603
Almonds,6,29.3,73.8,1017.6,43.9,4.8,0.1591
Lettuce,11,12.8,81.6,1017.7,100.4,0.0,0.0
Sugar Beets,4,11.9,52.4,1019.0,0.0,2.5,0.0222
Canola,6,29.3,81.1,1012.6,77.4,6.5,0.3415
Hay & Forages,2,3.8,59.9,1008.4,74.4,2.6,0.0316
Canola,1,3.8,42.2,1015.8,12.5,2.0,0.0
Sunflowers,1,1.5,48.7,1013.2,27.4,2.9,0.0117
Apples,7,29.7,83.0,1012.8,46.9,1.2,0.4826
Sugar Beets,2,9.8,44.3,1007.3,14.4,3.1,0.0
Wheat,2,-0.1,41.1,1007.0,18.2,2.0,0.0
Soybeans,1,3.7,60.4,1013.2,47.9,2.7,0.0
Cotton,1,-0.1,57.6,1014.7,12.6,3.6,0.0
Potatoes,8,26.8,53.9,1008.9,71.6,4.0,0.3772
Potatoes,10,12.4,65.3,1012.6,40.7,4.5,0.1327
Grapes,3,3.8,53.2,1013.0,13.4,4.6,0.0697
Sorghum,1,4.5,77.3,1024.8,18.8,3.0,0.006
Potatoes,6,28.7,77.7,1012.3,83.2,2.3,0.4188
Corn,9,22.2,73.5,1015.5,127.5,1.7,0.3538
Tomatoes,9,24.1,84.2,1015.1,113.7,1.6,0.7137
Sorghum,5,26.7,47.9,1013.8,40.5,1.1,0.2441
Wheat,8,28.9,66.9,1010.4,117.4,3.1,0.8475
Barley,11,11.9,42.5,1016.5,71.7,3.3,0.0828
Wheat,5,26.8,88.2,1022.9,64.4,1.6,0.1347
Barley,1,-0.0,53.0,1019.5,169.9,4.7,0.0135
Grapes,6,28.3,60.0,1010.2,148.4,1.9,0.6179
Soybeans,7,33.6,62.4,1020.3,138.1,0.9,0.6722
Sugar Beets,10,14.1,78.3,1004.2,63.5,2.5,0.2488
Grapes,2,-0.5,54.6,1009.5,26.2,3.8,0.0464
Sorghum,3,9.1,64.4,1019.0,205.1,3.6,0.0
Sunflowers,7,32.6,76.8,1012.0,60.5,6.1,0.5221
Sugar Beets,7,35.4,65.0,1008.8,64.5,0.3,0.0667
Canola,10,17.2,69.0,1017.8,110.8,3.1,0.5064
Grapes,4,15.3,60.0,1015.9,60.3,4.6,0.0956
Almonds,2,7.0,62.6,1009.4,15.2,2.4,0.0449
Hay & Forages,2,-0.1,62.4,1012.5,72.3,5.0,0.0108
Dry Beans,4,8.4,67.5,1013.8,304.1,6.1,0.0543
Sorghum,10,11.1,69.0,1008.7,46.0,0.0,0.1505
Apples,10,19.3,71.8,1013.2,139.0,0.0,0.4887
Sunflowers,5,25.7,65.7,1011.9,86.7,0.0,0.5495
Rice,10,16.5,63.4,1021.9,128.5,1.4,0.2469
Barley,6,25.4,91.9,1021.2,57.3,2.5,0.7677
Corn,7,24.0,93.7,1016.5,141.0,1.7,0.7821
Sunflowers,12,-0.6,38.4,1019.2,198.7,1.5,0.0444
Barley,4,12.4,63.5,1010.8,29.9,2.2,0.0173
Corn,12,1.0,49.4,1003.1,70.7,6.4,0.0066
Tomatoes,9,23.1,77.6,1009.5,74.7,1.8,0.8119
Soybeans,1,-0.3,73.8,1022.0,50.6,3.0,0.0
Rice,3,5.4,58.7,1014.2,37.5,1.9,0.0
Dry Beans,12,6.6,58.1,1006.5,80.3,0.3,0.0263
Sorghum,2,5.6,67.6,1021.9,7.1,1.7,0.0534
Soybeans,12,3.1,40.3,1008.0,64.7,6.4,0.0273
Soybeans,3,6.2,64.8,1011.4,13.4,1.8,0.0
Dry Beans,2,6.3,62.0,1012.2,37.5,2.9,0.0878
Tomatoes,8,23.5,65.2,1016.3,112.0,5.5,0.6688
Peanuts,12,3.7,57.0,1011.4,61.3,0.0,0.0
Corn,1,4.7,72.3,1007.9,70.8,3.5,0.0
Apples,1,0.3,50.0,1007.5,67.0,4.0,0.0321
Corn,10,15.3,75.0,1000.8,116.0,2.7,0.0
Apples,4,14.7,71.3,998.7,0.0,1.8,0.069
Wheat,7,26.8,79.1,1009.4,33.2,4.7,0.4163
Lettuce,5,23.1,72.2,1003.5,44.4,3.1,0.3841
Dry Beans,7,23.6,68.2,1014.3,118.5,4.9,0.6842
Grapes,8,24.8,70.7,1011.2,180.6,4.8,0.8985
Hay & Forages,1,0.7,52.5,1015.8,119.7,3.7,0.0
Corn,3,8.5,59.5,1004.2,30.3,3.6,0.0
Soybeans,7,26.4,78.8,1008.5,60.5,8.0,0.3785
Soybeans,8,32.0,72.9,1011.9,65.8,5.0,0.4961
Oranges,6,30.1,62.8,1017.2,37.2,2.5,0.2111
Canola,2,3.9,56.8,1024.6,33.1,0.6,0.0537
Sorghum,8,30.2,66.0,1008.4,90.0,0.2,0.3601
Dry Beans,11,12.8,47.0,1015.2,37.3,4.8,0.0253
Corn,12,4.2,62.7,1020.5,54.0,3.7,0.0002
Apples,10,13.4,69.8,1005.6,93.0,0.1,0.2682
Cotton,10,20.2,57.4,1014.3,126.2,2.1,0.2247
Grapes,6,23.3,79.4,1010.9,45.1,2.3,0.3144
Canola,11,10.2,59.4,1015.2,94.1,1.4,0.1674
Potatoes,11,5.8,49.9,1005.7,64.9,1.6,0.0012
Lettuce,6,31.4,86.2,1011.1,50.7,1.8,0.6655
Sunflowers,1,0.5,45.6,1011.3,51.0,4.0,0.0
Oranges,10,15.4,68.0,1005.5,197.7,3.7,0.4672
Oranges,2,-0.5,41.0,1006.6,5.9,3.2,0.0061
Oranges,7,28.2,74.9,1021.9,127.3,2.5,0.5385
Wheat,1,0.5,38.9,1001.6,48.5,2.0,0.0663
Lettuce,12,2.3,50.9,1008.8,58.6,1.3,0.0
Lettuce,2,2.9,64.4,1010.9,98.3,3.0,0.0
Apples,6,26.3,55.9,1017.8,93.6,3.3,0.7337
Tomatoes,9,25.4,94.2,1020.4,108.9,1.6,0.8876
Potatoes,5,20.4,69.1,1019.0,115.1,2.9,0.7234
Peanuts,5,21.7,68.2,1012.9,45.4,6.2,0.1763
Grapes,6,26.9,74.6,1011.9,15.6,4.9,0.2025
Peanuts,3,12.6,51.6,1013.9,22.9,7.2,0.0
Dry Beans,10,18.6,92.0,1017.9,66.1,2.4,0.0897
Apples,2,0.4,68.3,1019.3,31.7,0.6,0.0563
Lettuce,12,-4.0,42.5,1010.4,60.6,5.4,0.0
Apples,8,30.1,82.0,1010.0,99.5,0.4,0.6138
Sorghum,12,-1.7,81.3,1008.8,49.4,1.3,0.0
Sunflowers,7,32.4,79.8,1013.8,46.9,3.6,0.5466
Corn,5,20.4,76.5,1020.5,98.2,4.0,0.4897
Almonds,11,4.3,64.2,1022.6,78.1,3.3,0.0938
Canola,12,4.0,52.2,1009.2,78.0,5.3,0.0
Wheat,6,26.9,55.4,1012.2,33.3,0.4,0.2431
Canola,6,26.9,69.6,1007.1,64.9,0.0,0.57
Canola,7,32.2,58.0,1011.7,83.3,1.0,0.3586
Wheat,8,29.2,85.4,1018.9,65.0,1.8,0.6329
Barley,5,24.0,79.4,1014.3,97.0,4.3,0.8053
Grapes,5,22.5,85.7,1013.0,67.8,5.3,0.2321
Potatoes,7,28.9,68.5,1011.4,100.2,1.1,0.4696
Lettuce,6,25.5,70.3,1010.8,81.5,6.5,0.5963
Sunflowers,3,2.1,61.7,1012.8,0.0,4.4,0.0
Corn,7,31.0,61.5,1019.9,30.7,1.8,0.3092
Hay & Forages,4,10.8,71.4,1014.2,5.2,0.5,0.0464
Soybeans,6,24.1,93.7,1011.8,55.5,2.5,0.5067
Canola,3,2.8,65.4,1009.4,7.7,1.9,0.0464
Oranges,4,17.7,54.4,1016.0,64.4,4.8,0.3565
Cotton,7,26.8,68.1,1015.3,97.5,1.6,0.7066
Grapes,4,15.5,73.6,1013.5,40.7,5.0,0.0383
Corn,5,24.3,60.3,1001.7,22.9,0.1,0.36
Potatoes,5,23.6,73.1,1014.9,14.2,2.4,0.2488
Wheat,7,30.6,81.0,1006.6,123.3,0.0,0.5121
Almonds,12,6.8,43.5,1020.5,168.3,2.7,0.1564
Soybeans,3,9.4,45.0,1016.4,41.2,0.5,0.0
Oranges,4,18.8,72.1,1015.1,1.7,3.2,0.1353
Almonds,1,0.0,64.9,1013.7,34.2,0.9,0.0
Tomatoes,9,19.3,72.3,1019.1,93.1,3.1,0.4737
Wheat,5,18.2,71.9,1012.7,78.1,4.3,0.1551
Sugar Beets,6,26.1,73.2,1008.5,82.3,5.4,0.3516
Oranges,9,20.6,68.9,1023.8,107.8,5.1,0.5346
Soybeans,11,1.9,75.0,1008.3,74.8,3.6,0.0046
Canola,11,10.0,68.4,1017.2,146.3,5.4,0.1014
Tomatoes,10,16.7,69.9,1019.1,69.8,3.9,0.2368
Sugar Beets,12,7.4,67.4,1011.2,172.9,0.0,0.0472
Barley,8,28.2,75.5,1009.7,107.4,3.1,0.6793
Corn,5,24.1,61.9,1008.9,30.7,3.6,0.4573
Peanuts,7,27.5,62.2,1013.4,46.4,2.6,0.5403
Potatoes,5,24.1,54.9,1015.2,82.9,1.6,0.5338
Barley,3,3.3,65.1,1014.8,52.2,3.6,0.0
Corn,7,28.9,66.3,1010.8,72.9,0.5,0.5619
Lettuce,3,6.2,73.6,1006.8,26.2,3.0,0.0419
Tomatoes,6,29.8,73.7,1014.6,67.8,2.8,0.5108
Almonds,9,21.2,71.9,1013.4,113.2,4.2,0.8213
Cotton,10,15.0,70.6,1012.5,97.3,0.4,0.2045
Soybeans,3,4.3,55.7,1018.2,13.2,5.3,0.0063
Apples,7,30.7,60.8,1006.8,51.9,0.5,0.3654
Cotton,5,24.7,79.7,1010.2,0.0,0.8,0.0
Dry Beans,3,10.6,73.7,1016.5,43.4,1.9,0.0255
Sugar Beets,10,20.6,62.0,1008.3,146.2,0.5,0.4249
Wheat,2,-0.1,71.2,1013.9,27.0,2.1,0.0
Apples,4,18.4,43.8,1014.7,38.4,3.5,0.2155
Corn,8,24.0,84.5,1013.0,83.2,3.6,0.6271
Almonds,6,25.8,84.0,1013.0,114.1,3.5,0.2957
Sugar Beets,1,1.6,44.6,1006.6,29.9,5.0,0.0621
Soybeans,9,22.0,75.9,1006.3,108.4,2.0,0.3135
Tomatoes,11,7.6,52.4,1016.3,57.4,2.1,0.0671
Canola,12,5.7,59.3,1011.3,50.6,4.0,0.0195
Sunflowers,8,26.0,81.8,1017.3,104.0,0.9,0.8927
Apples,9,19.5,71.8,1022.2,175.3,2.1,0.5647
Dry Beans,5,21.9,77.1,1021.6,233.4,0.0,0.4788
Potatoes,8,25.9,76.8,1015.8,125.0,3.0,0.7361
Soybeans,2,0.3,68.1,1011.6,9.3,1.4,0.0
Grapes,4,14.5,51.5,1018.4,98.1,6.6,0.0042
Peanuts,1,0.7,61.6,1013.9,81.6,4.8,0.1019
Grapes,10,16.9,53.0,1024.1,68.4,6.2,0.322
Sunflowers,1,0.1,64.1,1012.6,22.9,0.9,0.0
Rice,6,24.6,83.3,1018.2,55.3,5.4,0.6265
Corn,6,26.6,79.0,1014.1,44.1,0.7,0.6189
Potatoes,8,29.8,72.0,1011.7,43.5,3.6,0.2074
Barley,6,27.1,76.2,1009.0,90.0,4.9,0.8375
